LNG Esports vs Ultra Prime
Game 1
Time,31:02
LNG Esports - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
ADC,Xayah,7,2,8,7.5,352,10.4,21172.21,16623.3
SUPPORT,Heimerdinger,2,0,13,Perfect KDA,33,1,12900.09,8626.3
Game 2
Time,28:29
OMG - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Rumble,6,2,9,7.5,207,7.3,22380.17,14674
JUNGLE,Vi,5,0,6,Perfect KDA,163,5.7,5689.8,14479.5
MID,Ahri,2,0,11,Perfect KDA,274,9.6,17965.68,13346.6
ADC,Varus,6,0,6,Perfect KDA,250,8.8,12464.93,11992.6
SUPPORT,Ashe,0,2,12,6,25,0.9,9799.35,10503.3
Ultra Prime - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Camille,2,4,1,0.8,206,7.2,8023.62,24454
JUNGLE,Sejuani,0,6,2,0.3,123,4.3,5844.77,31021.7
MID,Viktor,1,3,0,0.3,254,8.9,14542.57,12375.1
ADC,Ezreal,1,3,0,0.3,262,9.2,12208.25,15156.8
SUPPORT,Heimerdinger,0,3,1,0.3,28,1,6992.9,10269.8
Game 3
Time,28:38
OMG - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Renekton,0,2,2,1,255,8.9,9936.52,27324.1
JUNGLE,Vi,1,4,2,0.8,163,5.7,3500.21,19294.2
MID,Ryze,1,2,1,1,256,8.9,25584.41,16692.1
ADC,Varus,1,3,3,1.3,260,9.1,12648.91,12489.2
SUPPORT,Heimerdinger,2,2,2,2,25,0.9,10240.63,9807.4
Ultra Prime - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Gnar,2,1,3,5,246,8.6,17176.19,19674
JUNGLE,Sejuani,2,2,9,5.5,128,4.5,7745.63,21675.8
MID,Sylas,3,1,3,6,235,8.2,10090.52,23377.2
ADC,Kai,6,1,3,9,274,9.6,16938.52,15980.3
SUPPORT,Ashe,0,0,10,Perfect KDA,30,1,9725.76,6691.52

LGD Gaming vs Royal Never Give Up
Game 1
Time,27:09
LGD Gaming - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,KSante,0,1,0,0,231,8.5,10176.2,20756
JUNGLE,Sejuani,1,2,1,1,146,5.4,7089.91,23546.7
MID,Viktor,0,2,2,1,232,8.5,14932.67,10184.3
ADC,Zeri,1,2,0,0.5,235,8.7,8248,16765.5
SUPPORT,Yuumi,0,2,1,0.5,2,0.1,3235.74,6285.15
Royal Never Give Up - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Fiora,2,0,1,Perfect KDA,296,10.9,16136.52,23160.2
JUNGLE,Wukong,5,1,2,7,156,5.7,5816.11,21244.3
MID,Twisted Fate,1,1,5,6,255,9.4,10555.07,15181.3
ADC,Lucian,1,0,6,Perfect KDA,278,10.2,23929.21,12690.7
SUPPORT,Nami,0,0,8,Perfect KDA,14,0.5,4520.41,6719.73
Game 2
Time,43:22
LGD Gaming - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Jax,2,6,2,0.7,346,8,20451.89,37356.1
JUNGLE,Sejuani,2,5,1,0.6,224,5.2,11636.99,52502
MID,Yone,1,1,1,2,407,9.4,17523,27588.8
ADC,Jhin,0,2,2,1,415,9.6,19008.99,19656.8
SUPPORT,Heimerdinger,0,4,3,0.8,37,0.9,14165,14993
Royal Never Give Up - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,KSante,5,2,10,7.5,322,7.4,20951.99,33473.6
JUNGLE,Wukong,1,0,12,Perfect KDA,193,4.5,15103.51,38571.5
MID,Taliyah,4,0,13,Perfect KDA,385,8.9,33028.89,12528.4
ADC,Varus,8,2,4,6,400,9.2,28227.19,20804.9
SUPPORT,Ashe,0,1,12,12,45,1,11276.93,11494.8

Ninjas in Pyjamas vs TT
Game 1
Time,29:11
Ninjas in Pyjamas - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Irelia,0,6,0,0,249,8.5,11710.65,23188.3
JUNGLE,Elise,2,4,0,0.5,133,4.6,10415.5,18916.4
MID,Sylas,0,1,0,0,203,7,8954.43,25311.6
ADC,Jhin,1,1,1,2,245,8.4,15482.66,13414.1
SUPPORT,Heimerdinger,0,2,2,1,25,0.9,6264.58,8629
TT - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Sion,2,0,6,Perfect KDA,200,6.9,13491.94,20973.4
JUNGLE,Sejuani,2,1,5,7,151,5.2,9652.77,35245.3
MID,Akali,6,1,0,6,278,9.5,19874.11,16496.5
ADC,Varus,3,0,6,Perfect KDA,272,9.3,19214.62,6091.77
SUPPORT,Ashe,1,1,7,8,30,1,10875.52,5386.17
Game 2
Time,24:10
TT - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,KSante,1,4,7,2,163,6.7,9806.52,21188.4
JUNGLE,Maokai,4,1,13,17,172,7.1,26540.96,25666.8
MID,Tristana,13,0,4,Perfect KDA,231,9.6,28654.88,14253
ADC,Jhin,4,0,8,Perfect KDA,204,8.4,11371.66,7313.17
SUPPORT,Nautilus,1,3,14,5,35,1.4,5077.43,10997.5
Ninjas in Pyjamas - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Renekton,2,5,1,0.6,195,8.1,9947.69,29125.2
JUNGLE,Sejuani,0,6,7,1.2,108,4.5,6970.98,31780.1
MID,Yone,1,6,3,0.7,181,7.5,6020.49,16320.5
ADC,Varus,5,4,2,1.8,226,9.4,19289.76,13600.9
SUPPORT,Ashe,0,2,4,2,23,1,5955.13,9258.45

Edward Gaming vs Top Esports
Game 1
Time,42:08
Edward Gaming - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Sion,0,4,8,2,280,6.6,22226.86,63833.3
JUNGLE,Wukong,2,4,4,1.5,217,5.2,12740.37,41246.2
MID,Azir,3,6,6,1.5,336,8,36015.79,31148.8
ADC,Jhin,5,5,5,2,309,7.3,32888.96,24593.5
SUPPORT,Ashe,0,6,9,1.5,53,1.3,23893.56,20089.7
Top Esports - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,KSante,3,2,10,6.5,253,6,26062.48,46321.2
JUNGLE,Sejuani,0,3,17,5.7,241,5.7,14576.84,49671.3
MID,Yone,8,1,8,16,318,7.5,31961.3,32337.2
ADC,Varus,12,3,5,5.7,319,7.6,61582.5,22907.2
SUPPORT,Heimerdinger,2,1,12,14,40,0.9,18104.15,18337.7
Game 2
Time,38:04
Top Esports - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Renekton,1,3,4,1.7,243,6.4,13288.94,39016.8
JUNGLE,Wukong,4,4,5,2.3,171,4.5,13952.33,33601.4
MID,Sylas,5,3,5,3.3,281,7.4,24312.43,39408.2
ADC,Zeri,4,2,5,4.5,386,10.1,24485.26,25682.1
SUPPORT,Karma,2,4,11,3.3,18,0.5,8527.7,13607.6
Edward Gaming - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Jax,4,2,8,6,341,9,30639.9,33007.7
JUNGLE,Maokai,1,3,8,3,161,4.2,28735.21,34923.5
MID,Azir,3,4,8,2.8,296,7.8,22248.96,19716.3
ADC,Sivir,6,5,5,2.2,344,9,27116.73,22382.8
SUPPORT,Yuumi,2,2,13,7.5,9,0.2,9061.19,7772.74
Game 3
Time,29:46
Top Esports - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,KSante,2,2,6,4,205,6.9,10859.76,18054.4
JUNGLE,Maokai,2,1,9,11,176,5.9,14533.04,25987.6
MID,Jayce,4,1,2,6,262,8.8,17055.81,12135.3
ADC,Varus,5,2,7,6,263,8.8,18243.99,15944
SUPPORT,Nautilus,2,3,10,4,40,1.3,4669.94,13623.5
Edward Gaming - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Camille,4,3,2,2,261,8.8,14488.01,24347.2
JUNGLE,Sejuani,0,3,5,1.7,139,4.7,4805.33,22545.6
MID,Azir,0,2,5,2.5,266,8.9,16388.62,15146.9
ADC,Lucian,4,4,2,1.5,252,8.5,16864.23,16037.2
SUPPORT,Nami,1,3,6,2.3,11,0.4,5557.7,11552.8

Anyone s Legend vs Team WE
Game 1
Time,28:24
Anyone s Legend - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Camille,4,2,5,4.5,209,7.4,14690.61,20907.4
JUNGLE,Wukong,5,3,8,4.3,161,5.7,13908.61,24544.9
MID,Galio,3,0,12,Perfect KDA,244,8.6,10162.66,15044.9
ADC,Zeri,8,1,6,14,269,9.5,18262.38,15408.4
SUPPORT,Yuumi,0,1,14,14,5,0.2,6840.9,3149.36
Team WE - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Jax,0,5,1,0.2,168,5.9,11093.71,24275.1
JUNGLE,Vi,1,5,1,0.4,124,4.4,3237.98,21264.9
MID,Ryze,4,3,1,1.7,281,9.9,12579.2,19482.7
ADC,Varus,0,3,4,1.3,228,8,16301.48,9142.62
SUPPORT,Caitlyn,2,4,3,1.3,39,1.4,10959.77,11723.2
Game 2
Time,32:12
Anyone s Legend - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Sion,1,2,2,1.5,218,6.8,17165.51,30275.1
JUNGLE,Elise,0,3,4,1.3,138,4.3,14302.55,23368.4
MID,Jayce,3,4,0,0.8,243,7.5,18960.17,14978.2
ADC,Caitlyn,0,1,3,3,305,9.5,19774.9,12276.6
SUPPORT,Lux,0,3,4,1.3,11,0.3,9460.23,10733.1
Team WE - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,KSante,4,2,3,3.5,258,8,12881.88,27301.4
JUNGLE,Sejuani,3,1,5,8,165,5.1,11915.67,41387.2
MID,Irelia,3,1,6,9,301,9.3,16503.51,24112.2
ADC,Jhin,2,0,5,Perfect KDA,279,8.7,11831.9,8433.99
SUPPORT,Heimerdinger,1,0,6,Perfect KDA,46,1.4,14052.39,12484.6
Game 3
Time,36:23
Anyone s Legend - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Jax,1,1,3,4,299,8.2,18454.82,26878.3
JUNGLE,Wukong,3,4,7,2.5,162,4.5,7709.5,28581
MID,Ryze,6,2,8,7,333,9.2,34935.79,28590
ADC,Kai,4,3,6,3.3,334,9.2,18150.69,16986.6
SUPPORT,Ashe,1,3,13,4.7,27,0.7,20540.12,12384.6
Team WE - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Gragas,0,1,7,7,272,7.5,21138.24,39105.5
JUNGLE,Vi,3,5,5,1.6,157,4.3,7900.31,29042.4
MID,Kassadin,4,2,4,4,315,8.7,20319.76,31122.5
ADC,Jhin,5,3,4,3,273,7.5,16443.24,14805.8
SUPPORT,Heimerdinger,1,4,9,2.5,36,1,17551.21,15938

LNG Esports vs Funplus Phoenix
Game 1
Time,33:42
LNG Esports - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Fiora,4,1,8,12,327,9.7,27768.45,34395.2
JUNGLE,Vi,2,0,8,Perfect KDA,194,5.8,8716.27,28767.9
MID,Azir,7,1,5,12,326,9.7,23769.35,18720.3
ADC,Varus,3,1,8,11,287,8.5,15970.67,11930.7
SUPPORT,Miss Fortune,1,2,8,4.5,43,1.3,24539.75,11196.3
Funplus Phoenix - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Renekton,0,4,1,0.3,263,7.8,13330.28,29039.3
JUNGLE,Sejuani,1,4,3,1,168,5,7816.75,33210.8
MID,Ryze,0,5,1,0.2,274,8.1,13373.56,30089.4
ADC,Jhin,2,2,1,1.5,330,9.8,18392.23,18061.5
SUPPORT,Heimerdinger,2,2,2,2,23,0.7,12411.68,15312.2
Game 2
Time,43:28
Funplus Phoenix - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,KSante,1,0,4,Perfect KDA,321,7.4,9768.46,26722.7
JUNGLE,Elise,0,1,6,6,220,5.1,9408.92,28691.2
MID,Akali,4,2,3,3.5,372,8.6,18180.18,29513.5
ADC,Caitlyn,6,1,5,11,482,11.1,22157.38,25614.1
SUPPORT,Lux,1,3,11,4,23,0.5,7444.83,10515.9
LNG Esports - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Camille,0,1,2,2,450,10.4,15908.61,27098.6
JUNGLE,Lillia,0,1,4,4,248,5.7,17395.55,34034.1
MID,Jayce,4,2,2,3,383,8.8,26364.4,19082.4
ADC,Varus,2,2,1,1.5,409,9.4,23908.8,13941.7
SUPPORT,Leona,1,6,3,0.7,45,1,3503.61,17766.2

Ultra Prime vs Weibo Gaming
Game 1
Time,27:33
Ultra Prime - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Sion,0,3,2,0.7,196,7.1,11959.54,20853.7
JUNGLE,Wukong,1,3,3,1.3,156,5.7,7721.08,25011.6
MID,Syndra,1,4,4,1.3,217,7.9,15135.94,10107.3
ADC,Lucian,4,2,2,3,226,8.2,15469.11,12792
SUPPORT,Yuumi,1,3,6,2.3,3,0.1,7312.38,6135.56
Weibo Gaming - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,KSante,2,0,9,Perfect KDA,238,8.6,16055.45,22072.2
JUNGLE,Sejuani,0,4,8,2,128,4.6,4386.16,25427.7
MID,Kassadin,5,2,8,6.5,280,10.2,13186.12,22474.1
ADC,Caitlyn,5,0,8,Perfect KDA,270,9.8,19484.08,11302.8
SUPPORT,Nami,3,1,10,13,12,0.4,3266.26,9006.77
Game 2
Time,27:56
Weibo Gaming - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,KSante,3,1,5,8,232,8.3,17334.15,20075.1
JUNGLE,Sejuani,2,1,9,11,122,4.4,7368.49,25641.7
MID,Taliyah,5,0,9,Perfect KDA,240,8.6,16153.52,9928.05
ADC,Zeri,4,0,6,Perfect KDA,302,10.8,22721.99,10421.1
SUPPORT,Lulu,0,2,12,6,11,0.4,2479.65,8793.79
Ultra Prime - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Renekton,2,3,1,1,214,7.7,9567.18,32444.4
JUNGLE,Wukong,0,3,2,0.7,136,4.9,3756.1,22237.9
MID,Viktor,0,4,0,0,246,8.8,17289.75,12970.9
ADC,Lucian,0,3,2,0.7,235,8.4,12986.31,13514.3
SUPPORT,Yuumi,2,2,1,1.5,6,0.2,5001.87,4894.96

Rare Atom vs Bilibili Gaming
Game 1
Time,27:52
Rare Atom - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,KSante,0,2,1,0.5,259,9.3,6690.66,17538.6
JUNGLE,Wukong,5,1,2,7,176,6.3,7734.08,23336.6
MID,Sylas,1,3,1,0.7,221,7.9,6528.02,24373.6
ADC,Sivir,2,4,4,1.5,239,8.6,9640.5,15101.8
SUPPORT,Ashe,0,5,5,1,25,0.9,7000.71,13125.2
Bilibili Gaming - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Gwen,3,0,1,Perfect KDA,313,11.2,16114.02,13966
JUNGLE,Maokai,3,0,6,Perfect KDA,159,5.7,14141.4,20821.7
MID,Jayce,6,1,5,11,249,8.9,21959.57,8642
ADC,Varus,2,3,3,1.7,241,8.6,14283.24,11491
SUPPORT,Caitlyn,1,4,7,2,47,1.7,7146.78,11067.8
Game 2
Time,30:01
Rare Atom - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Rumble,1,2,8,4.5,198,6.6,16640.41,11681
JUNGLE,Sejuani,4,0,11,Perfect KDA,191,6.4,17351.68,30835.1
MID,Yone,9,0,5,Perfect KDA,296,9.9,22820.68,11813.6
ADC,Varus,4,2,4,4,228,7.6,18236.88,8741.22
SUPPORT,Heimerdinger,0,1,7,7,35,1.2,8025.78,8523.05
Bilibili Gaming - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Fiora,0,3,2,0.7,244,8.1,9703.07,18752.4
JUNGLE,Wukong,2,7,2,0.6,164,5.5,8961.37,33289.2
MID,Sylas,2,3,3,1.7,214,7.1,12092.6,24683.7
ADC,Jhin,1,1,3,4,243,8.1,10362.73,16738.9
SUPPORT,Ashe,0,4,4,1,35,1.2,4662.66,13095.8
Game 3
Time,32:41
Rare Atom - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Jayce,1,3,1,0.7,266,8.1,13589.46,11689.4
JUNGLE,Wukong,2,4,5,1.8,191,5.8,12291.23,36804.4
MID,Akali,5,2,2,3.5,229,7,17907.38,32355.6
ADC,Varus,0,2,3,1.5,281,8.6,19319.16,11814.7
SUPPORT,Heimerdinger,2,3,2,1.3,34,1,11283.35,17754.5
Bilibili Gaming - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Fiora,5,2,0,2.5,286,8.8,14794.42,26949.4
JUNGLE,Sejuani,1,2,8,4.5,176,5.4,9955.69,43498.9
MID,Syndra,6,1,4,10,272,8.3,24028.09,10619.8
ADC,Ezreal,2,1,6,8,301,9.2,25747.42,20588.4
SUPPORT,Ashe,0,4,6,1.5,40,1.2,8159.18,13860.2

Invictus Gaming vs JD Gaming
Game 1
Time,29:03
Invictus Gaming - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Jax,1,4,3,1,204,7,12970.46,24439
JUNGLE,Elise,1,3,2,1,146,5,8292.26,24658.6
MID,Renekton,1,5,2,0.6,210,7.2,9544.97,34225.4
ADC,Draven,3,6,1,0.7,209,7.2,13521,20151
SUPPORT,Varus,2,5,3,1,74,2.5,20134.01,17414.1
JD Gaming - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Sion,2,0,11,Perfect KDA,234,8.1,18219.16,23283.4
JUNGLE,Gragas,6,3,9,5,169,5.8,27018.11,33205.7
MID,Jayce,8,0,9,Perfect KDA,241,8.3,26054.69,16922.9
ADC,Jhin,7,1,10,17,246,8.5,19439.4,15737.8
SUPPORT,Ashe,0,4,8,2,36,1.2,10381.89,11052.4
Game 2
Time,28:03
JD Gaming - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Camille,3,2,6,4.5,235,8.4,17395.77,23735.8
JUNGLE,Gragas,6,2,13,9.5,176,6.3,25967.21,29040
MID,Yone,8,4,5,3.3,241,8.6,24082.86,21442.4
ADC,Varus,9,0,8,Perfect KDA,265,9.4,24808.5,11069.5
SUPPORT,Ashe,2,0,16,Perfect KDA,45,1.6,17318.93,9914.37
Invictus Gaming - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Sion,1,6,2,0.5,205,7.3,8618.73,30559
JUNGLE,Wukong,3,4,4,1.8,117,4.2,9463.66,30895
MID,Ryze,3,7,4,1,250,8.9,18301.18,32521.5
ADC,Lucian,1,8,3,0.5,194,6.9,14955.12,21109.3
SUPPORT,Nami,0,4,7,1.8,13,0.5,5752.86,13795.1

TT vs OMG
Game 1
Time,38:43
TT - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Sion,1,3,5,2,308,8,21602.08,37157.2
JUNGLE,Wukong,1,6,7,1.3,201,5.2,14476.5,39660.4
MID,Ryze,6,4,3,2.3,386,10,22087.19,30214.1
ADC,Zeri,5,3,4,3,405,10.5,17035.76,13484.9
SUPPORT,Nautilus,0,4,8,2,27,0.7,5125.81,14414.9
OMG - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,KSante,4,1,6,10,330,8.5,24898.5,32340.1
JUNGLE,Vi,0,4,11,2.8,179,4.6,9629.03,30081.8
MID,Viktor,4,5,10,2.8,329,8.5,30179.08,17059.9
ADC,Tristana,12,2,4,8,371,9.6,37064.07,23211.4
SUPPORT,Yuumi,0,1,19,19,2,0.1,6637.79,3678.45
Game 2
Time,23:25
OMG - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,KSante,1,2,1,1,196,8.4,4323.08,12454.3
JUNGLE,Wukong,1,0,3,Perfect KDA,143,6.1,6478.75,18735.3
MID,Tristana,4,0,2,Perfect KDA,253,10.8,19766.87,5057.33
ADC,Kai,1,0,2,Perfect KDA,240,10.2,7118.91,5636.57
SUPPORT,Varus,1,0,4,Perfect KDA,25,1.1,7012.02,3590.71
TT - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Gnar,0,3,0,0,224,9.6,6246.7,15629.9
JUNGLE,Sejuani,0,1,2,2,120,5.1,5254.46,20389
MID,Kassadin,1,1,1,2,188,8,2080.57,13148.7
ADC,Ashe,1,0,0,Perfect KDA,209,8.9,5421.62,4068.39
SUPPORT,Heimerdinger,0,3,1,0.3,18,0.8,3111.67,9016.28

LGD Gaming vs Ninjas in Pyjamas
Game 1
Time,51:07
LGD Gaming - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Renekton,2,5,9,2.2,386,7.6,18066.7,63506.4
JUNGLE,Sejuani,2,3,12,4.7,272,5.3,14744.47,80883
MID,Kassadin,11,3,4,5,410,8,43530.35,65435.3
ADC,Varus,2,2,10,6,453,8.9,38672.76,24410
SUPPORT,Heimerdinger,1,3,11,4,24,0.5,21680.03,26731.9
Ninjas in Pyjamas - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Jayce,5,3,9,4.7,442,8.6,65081.29,40885
JUNGLE,Wukong,2,4,9,2.8,219,4.3,25483.48,62759.3
MID,Azir,3,6,7,1.7,428,8.4,50861.29,31400.1
ADC,Jhin,6,3,8,4.7,451,8.8,50515.53,30691.3
SUPPORT,Yuumi,0,2,15,7.5,10,0.2,19347.26,9790.02
Game 2
Time,31:40
Ninjas in Pyjamas - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Gangplank,1,3,1,0.7,277,8.7,23394.51,22281.3
JUNGLE,Wukong,1,4,2,0.8,151,4.8,6559.2,34921.8
MID,Sylas,4,2,0,2,239,7.5,19312.9,31314.3
ADC,Jhin,0,2,3,1.5,283,8.9,16044.88,15709.9
SUPPORT,Ashe,0,4,2,0.5,22,0.7,7738.5,9093.52
LGD Gaming - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,KSante,4,3,4,2.7,292,9.2,22051.11,28758.9
JUNGLE,Sejuani,1,1,8,9,193,6.1,9025.89,36499.5
MID,Akali,7,1,1,8,277,8.7,25150.1,21929.9
ADC,Varus,2,0,7,Perfect KDA,272,8.6,20306.13,10320.3
SUPPORT,Heimerdinger,1,1,7,8,27,0.9,11934.2,8167.31

Team WE vs LNG Esports
Game 1
Time,32:26
Team WE - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,KSante,1,2,1,1,269,8.3,9532.78,22330.7
JUNGLE,Wukong,0,7,1,0.1,150,4.6,6660.46,28379.2
MID,Azir,1,4,0,0.3,320,9.9,14529.45,16157.5
ADC,Varus,1,3,0,0.3,254,7.8,18269.92,13040
SUPPORT,Miss Fortune,0,1,2,2,46,1.4,17886.21,6456.88
LNG Esports - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Camille,3,1,2,5,310,9.6,12637.72,26951.7
JUNGLE,Vi,2,1,13,15,208,6.4,12832.02,29665.8
MID,Taliyah,4,0,8,Perfect KDA,297,9.2,17950.43,19438.9
ADC,Ashe,7,0,7,Perfect KDA,256,7.9,14880.47,15893.3
SUPPORT,Heimerdinger,1,1,9,10,35,1.1,10910.52,12331.5
Game 2
Time,28:27
LNG Esports - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Renekton,5,2,9,7,274,9.6,16646,32111
JUNGLE,Sejuani,0,3,18,6,132,4.6,9875.65,26319.7
MID,Kassadin,9,1,6,15,253,8.9,17521.75,24648.8
ADC,Zeri,11,1,8,19,267,9.4,21212.95,15990.8
SUPPORT,Yuumi,0,0,21,Perfect KDA,10,0.4,7963.75,2419.38
Team WE - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,KSante,1,5,4,1,202,7.1,13097,23161.4
JUNGLE,Amumu,0,8,6,0.8,121,4.3,9345.82,28938
MID,Yone,2,4,4,1.5,253,8.9,14839.79,17757
ADC,Varus,2,3,4,2,227,8,16139.1,9262.01
SUPPORT,Caitlyn,2,5,4,1.2,38,1.3,9816.42,13065.4

Royal Never Give Up vs Funplus Phoenix
Game 1
Time,31:29
Royal Never Give Up - WIN
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,Sion,1,0,9,Perfect KDA,234,7.4,20710.2,24353.2
JUNGLE,Wukong,3,2,5,4,161,5.1,8621.95,21610.6
MID,Akali,7,1,3,10,265,8.4,19114.64,17540.5
ADC,Caitlyn,1,0,5,Perfect KDA,289,9.2,19236.97,12677
SUPPORT,Ashe,0,1,8,8,32,1,8174.67,8532.76
Funplus Phoenix - LOSS
Role,Champion,Kills,Deaths,Assists,KDA,CS,Golds,TotalDamage,TotalDamageTaken
TOP,KSante,1,2,1,1,246,7.8,9023.8,23740
JUNGLE,Sejuani,2,2,2,2,151,4.8,5991.14,26387.5
MID,Sylas,1,2,1,1,267,8.5,11690.99,26404.2
ADC,Varus,0,3,3,1,261,8.3,20589.04,12238.4
SUPPORT,Heimerdinger,0,3,4,1.3,21,0.7,9082.44,10903.7
Game 2
Time,41:44
Funplus Phoenix - LOSS
